oi
oi
[datetime.date(2020, 1, 26), 'New York Knicks', 110, 'Brooklyn Nets', 97, 'https://www.basketball-reference.com/boxscores/202001260NYK.html', 0]
[datetime.date(2020, 1, 26), 'New Orleans Pelicans', 123, 'Boston Celtics', 108, 'https://www.basketball-reference.com/boxscores/202001260NOP.html', 0]
[datetime.date(2020, 1, 26), 'Memphis Grizzlies', 114, 'Phoenix Suns', 109, 'https://www.basketball-reference.com/boxscores/202001260MEM.html', 0]
[datetime.date(2020, 1, 26), 'Atlanta Hawks', 152, 'Washington Wizards', 133, 'https://www.basketball-reference.com/boxscores/202001260ATL.html', 0]
[datetime.date(2020, 1, 26), 'Denver Nuggets', 117, 'Houston Rockets', 110, 'https://www.basketball-reference.com/boxscores/202001260DEN.html', 0]
[datetime.date(2020, 1, 25), 'Utah Jazz', 112, 'Dallas Mavericks', 107, 'https://www.basketball-reference.com/boxscores/202001250UTA.html', 0]
[datetime.date(2020, 1, 25), 'Philadelphia 76ers', 108, 'Los Angeles Lakers', 91, 'https://www.basketball-reference.com/boxscores/202001250PHI.html', 0]
[datetime.date(2020, 1, 25), 'Minnesota Timberwolves', 104, 'Oklahoma City Thunder', 113, 'https://www.basketball-reference.com/boxscores/202001250MIN.html', 0]
[datetime.date(2020, 1, 25), 'Cleveland Cavaliers', 106, 'Chicago Bulls', 118, 'https://www.basketball-reference.com/boxscores/202001250CLE.html', 0]
[datetime.date(2020, 1, 25), 'Detroit Pistons', 111, 'Brooklyn Nets', 121, 'https://www.basketball-reference.com/boxscores/202001250DET.html', 0]
[datetime.date(2020, 1, 24), 'Charlotte Hornets', 103, 'Milwaukee Bucks', 116, 'https://www.basketball-reference.com/boxscores/202001240CHO.html', 0]
[datetime.date(2020, 1, 24), 'Golden State Warriors', 118, 'Indiana Pacers', 129, 'https://www.basketball-reference.com/boxscores/202001240GSW.html', 0]
[datetime.date(2020, 1, 24), 'San Antonio Spurs', 99, 'Phoenix Suns', 103, 'https://www.basketball-reference.com/boxscores/202001240SAS.html', 0]
[datetime.date(2020, 1, 24), 'Oklahoma City Thunder', 140, 'Atlanta Hawks', 111, 'https://www.basketball-reference.com/boxscores/202001240OKC.html', 0]
[datetime.date(2020, 1, 24), 'New Orleans Pelicans', 106, 'Denver Nuggets', 113, 'https://www.basketball-reference.com/boxscores/202001240NOP.html', 0]
[datetime.date(2020, 1, 24), 'Minnesota Timberwolves', 124, 'Houston Rockets', 131, 'https://www.basketball-reference.com/boxscores/202001240MIN.html', 0]
[datetime.date(2020, 1, 24), 'Miami Heat', 117, 'Los Angeles Clippers', 122, 'https://www.basketball-reference.com/boxscores/202001240MIA.html', 0]
[datetime.date(2020, 1, 24), 'Chicago Bulls', 81, 'Sacramento Kings', 98, 'https://www.basketball-reference.com/boxscores/202001240CHI.html', 0]
[datetime.date(2020, 1, 24), 'New York Knicks', 112, 'Toronto Raptors', 118, 'https://www.basketball-reference.com/boxscores/202001240NYK.html', 0]
[datetime.date(2020, 1, 24), 'Orlando Magic', 98, 'Boston Celtics', 109, 'https://www.basketball-reference.com/boxscores/202001240ORL.html', 0]
[datetime.date(2020, 1, 24), 'Detroit Pistons', 112, 'Memphis Grizzlies', 125, 'https://www.basketball-reference.com/boxscores/202001240DET.html', 0]
[datetime.date(2020, 1, 23), 'Brooklyn Nets', 113, 'Los Angeles Lakers', 128, 'https://www.basketball-reference.com/boxscores/202001230BRK.html', 0]
[datetime.date(2020, 1, 23), 'Portland Trail Blazers', 125, 'Dallas Mavericks', 133, 'https://www.basketball-reference.com/boxscores/202001230POR.html', 0]
[datetime.date(2020, 1, 23), 'Cleveland Cavaliers', 112, 'Washington Wizards', 124, 'https://www.basketball-reference.com/boxscores/202001230CLE.html', 0]
[datetime.date(2020, 1, 22), 'Detroit Pistons', 127, 'Sacramento Kings', 106, 'https://www.basketball-reference.com/boxscores/202001220DET.html', 0]
[datetime.date(2020, 1, 22), 'Golden State Warriors', 96, 'Utah Jazz', 129, 'https://www.basketball-reference.com/boxscores/202001220GSW.html', 0]
[datetime.date(2020, 1, 22), 'New Orleans Pelicans', 117, 'San Antonio Spurs', 121, 'https://www.basketball-reference.com/boxscores/202001220NOP.html', 0]
