6113,Bravo Pin
6114,Baggage Pin
6115,Phoenix Pin
6116,Office Pin
6117,Cobblestone Pin
6118,Overpass Pin
6119,Bloodhound Pin
6120,Cache Pin
6121,Valeria Phoenix Pin
6122,Chroma Pin
6123,Guardian 3 Pin
6124,Canals Pin
6125,Welcome to the Clutch Pin
6126,Death Sentence Pin
6127,Inferno 2 Pin
6128,Wildfire Pin
6129,Easy Peasy Pin
6130,Aces High Pin
6131,Hydra Pin
6132,Howl Pin
6133,Brigadier General Pin
6134,Alyx Pin
6404,Distinguished Agents
6405,Exceptional Agents
6406,Superior Agents
6407,Master Agents
7000,Operation Wildfire Case Key
20000,Sticker | Bossy Burger
20001,Sticker | Cat Call
20002,Sticker | Chicken Strike
20003,Sticker | CT in Banana
20004,"Sticker | Don't Worry, I'm Pro"
20005,Sticker | Fight like a Girl
20006,Sticker | Flashbang
20007,Sticker | Kawaii Killer CT
20008,Sticker | Nelu the Bear
20009,Sticker | One Shot One Kill
20010,Sticker | Shooting Star Return
20012,Sticker | War Penguin
20013,Sticker | Windy Walking Club
20014,Sticker | Blitzkrieg
20015,Sticker | Pigeon Master
20016,Sticker | Terrorized
20017,Sticker | Till Death Do Us Part
20018,Sticker | Stay Frosty
20019,Sticker | T On Cat
20020,"Music Kit | Daniel Sadowski, Crimson Assault"
20021,"Music Kit | Noisia, Sharpened"
20022,"Music Kit | Robert Allaire, Insurgency"
20023,"Music Kit | Sean Murray, A*D*8"
20024,"Music Kit | Feed Me, High Noon"
20025,"Music Kit | Dren, Death's Head Demolition"
20026,"Music Kit | Austin Wintory, Desert Fire"
20027,"Music Kit | Sasha, LNOE"
20028,"Music Kit | Skog, Metal"
20029,Sticker | Doomed
20030,Sticker | Queen Of Pain
20031,Sticker | Trick Or Threat
20032,Sticker | Trick Or Treat
20033,Sticker | Witch
20034,Sticker | Zombie Lover
20035,Sticker | Blood Boiler
20036,Sticker | Dinked
20037,Sticker | Drug War Veteran
20038,Sticker | Ho Ho Ho
20039,Sticker | Massive Pear
20040,Sticker | My Little Friend
20041,Sticker | Pandamonium
20042,Sticker | Piece Of Cake
20043,Sticker | SAS Chicken
20044,Sticker | Thug Life
20045,Sticker | T-Rekt
20046,Sticker | Warowl
20047,Sticker | Work For Ammo
20048,Sticker | Phoenix (Foil)
20049,Sticker | Bomb Squad (Foil)
20050,"Music Kit | Midnight Riders, All I Want for Christmas"
20051,"Music Kit | Daniel Sadowski, Total Domination"
20052,"Music Kit | Various Artists, Hotline Miami"
20053,"Music Kit | Matt Lange, IsoRhythm"
20054,"Music Kit | Mateo Messina, For No Mankind"
20055,"Music Kit | Damjan Mravunac, The Talos Principle"
20056,Sticker | Flickshot
20057,Sticker | Headshot Guarantee
20058,Sticker | Eco Rush
20059,Sticker | Just Trolling
20061,Sticker | Firestarter (Holo)
20062,Sticker | Lucky Cat (Foil)
20063,Sticker | Robo
20064,Sticker | Witchcraft
20065,Sticker | Wanna Fight
20066,Sticker | Hostage Rescue
20067,Sticker | Hamster Hawk
20068,Sticker | Headless Chicken
20069,"Music Kit | Proxy, Battlepack"
20070,"Music Kit | Ki:Theory, MOLOTOV"
20071,"Music Kit | Troels Folmann, Uber Blasto Phone"
20072,"Music Kit | Kelly Bailey, Hazardous Environments"
20073,"Music Kit | Skog, II-Headshot"
20074,Enfu Sticker Capsule
20075,Sticker | Awp Country
20076,Sticker | Chi Bomb
20077,Sticker | Doru The Fox
20078,Sticker | Knife Club
20079,Sticker | CS On The Mind
20080,Sticker | Ninja Defuse
20081,Sticker | Pros Don't Fake
20082,Sticker | Kawaii Killer Terrorist
20083,Sticker | Baaa-ckstabber!
20084,Sticker | Delicious Tears
20085,"Music Kit | Daniel Sadowski, The 8-Bit Kit"
20086,"Music Kit | AWOLNATION, I Am"
20087,"Music Kit | Mord Fustang, Diamonds"
20088,"Music Kit | Michael Bross, Invasion!"
20089,"Music Kit | Ian Hultquist, Lion's Mouth"
20090,"Music Kit | New Beat Fund, Sponge Fingerz"
20091,"Music Kit | Beartooth, Disgusting"
20092,"Music Kit | Lennie Moore, Java Havana Funkaloo"
20093,"Music Kit | Darude, Moments CS:GO"
20094,"StatTrak&#8482; Music Kit | Proxy, Battlepack"
20095,"StatTrak&#8482; Music Kit | Ki:Theory, MOLOTOV"
20096,"StatTrak&#8482; Music Kit | Troels Folmann, Uber Blasto Phone"
20097,"StatTrak&#8482; Music Kit | Kelly Bailey, Hazardous Environments"
20098,"StatTrak&#8482; Music Kit | Skog, II-Headshot"
20099,"StatTrak&#8482; Music Kit | Daniel Sadowski, The 8-Bit Kit"
20100,"StatTrak&#8482; Music Kit | AWOLNATION, I Am"
20101,"StatTrak&#8482; Music Kit | Mord Fustang, Diamonds"
20102,"StatTrak&#8482; Music Kit | Michael Bross, Invasion!"
20103,"StatTrak&#8482; Music Kit | Ian Hultquist, Lion's Mouth"
20104,"StatTrak&#8482; Music Kit | New Beat Fund, Sponge Fingerz"
20105,"StatTrak&#8482; Music Kit | Beartooth, Disgusting"
20106,"StatTrak&#8482; Music Kit | Lennie Moore, Java Havana Funkaloo"
20107,"StatTrak&#8482; Music Kit | Darude, Moments CS:GO"
20108,"StatTrak&#8482; Music Kit | Daniel Sadowski, Crimson Assault"
20109,"StatTrak&#8482; Music Kit | Noisia, Sharpened"
20110,"StatTrak&#8482; Music Kit | Robert Allaire, Insurgency"
20111,"StatTrak&#8482; Music Kit | Sean Murray, A*D*8"
20112,"StatTrak&#8482; Music Kit | Feed Me, High Noon"
20113,"StatTrak&#8482; Music Kit | Dren, Death's Head Demolition"
20114,"StatTrak&#8482; Music Kit | Austin Wintory, Desert Fire"
20115,"StatTrak&#8482; Music Kit | Sasha, LNOE"
20116,"StatTrak&#8482; Music Kit | Skog, Metal"
20117,"StatTrak&#8482; Music Kit | Midnight Riders, All I Want for Christmas"
20118,"StatTrak&#8482; Music Kit | Daniel Sadowski, Total Domination"
20119,"StatTrak&#8482; Music Kit | Various Artists, Hotline Miami"
20120,"StatTrak&#8482; Music Kit | Matt Lange, IsoRhythm"
20121,"StatTrak&#8482; Music Kit | Mateo Messina, For No Mankind"
20122,"StatTrak&#8482; Music Kit | Damjan Mravunac, The Talos Principle"
20123,Pinups Sticker Capsule
20124,Slid3 Sticker Capsule
20125,Team Roles Sticker Capsule
20126,Collectible Pins Capsule Series 1
20127,Sugarface Sticker Capsule
20128,Bestiary Sticker Capsule
20129,CS:GO Graffiti Box
20130,Community Graffiti Box 1
20131,Collectible Pins Capsule Series 2
20133,StatTrak&#8482; Radicals Music Kit Box
20134,Perfect World Sticker Capsule 1
20135,Perfect World Sticker Capsule 2
20136,Perfect World Graffiti Box
20137,Community Capsule 2018
20138,Collectible Pins Capsule Series 3
20139,Skill Groups Capsule
20140,"Music Kit | The Verkkars, EZ4ENCE"
20141,"StatTrak&#8482; Music Kit | The Verkkars, EZ4ENCE"
20142,Feral Predators Sticker Capsule
20143,Chicken Capsule
20144,X-Ray P250 Package
20145,CS20 Sticker Capsule
20146,Halo Sticker Capsule
20147,"Music Kit | Scarlxrd: King, Scar"
20148,"StatTrak&#8482; Music Kit | Scarlxrd: King, Scar"
20149,CS:GO Patch Pack
20152,Half-Life: Alyx Collectible Pins Capsule
20153,Half-Life: Alyx Sticker Capsule
20154,Half-Life: Alyx Patch Pack
20169,Masterminds Music Kit Box
20170,StatTrak&#8482; Masterminds Music Kit Box
20171,"Warhammer 40,000 Sticker Capsule"
20172,"Music Kit | Amon Tobin, All for Dust"
20173,"StatTrak&#8482; Music Kit | Amon Tobin, All for Dust"
20174,Poorly Drawn Sticker Capsule
20175,"Music Kit | Neck Deep, The Lowlife Pack"
20176,"StatTrak&#8482; Music Kit | Neck Deep, The Lowlife Pack"
20177,"Music Kit | Scarlxrd, CHAIN$AW.LXADXUT."
20178,"StatTrak&#8482; Music Kit | Scarlxrd, CHAIN$AW.LXADXUT."
20179,Tacticians Music Kit Box
20180,StatTrak&#8482; Tacticians Music Kit Box
20181,2021 Community Sticker Capsule
20182,Battlefield 2042 Sticker Capsule
20183,"Music Kit | bbno$, u mad!"
20184,"StatTrak&#8482; Music Kit | bbno$, u mad!"
20185,"Music Kit | The Verkkars &amp; n0thing, Flashbang Dance"
20186,"StatTrak&#8482; Music Kit | The Verkkars &amp; n0thing, Flashbang Dance"
20187,The Boardroom Sticker Capsule
30001,Daily Payment for Map 'de_cache' starting 2018-10-10
30002,Daily Payment for Map 'cs_agency' starting 2018-10-10
30003,Daily Payment for Map 'de_austria' starting 2018-10-10
30004,Daily Payment for Map 'de_subzero' starting 2018-10-10
30005,Daily Payment for Map 'de_biome' starting 2018-10-10
30006,Daily Payment for Map 'de_zoo' starting 2019-01-24
30007,Daily Payment for Map 'de_abbey' starting 2019-01-24
30008,Daily Payment for Map 'de_ruby' starting 2019-04-26
30009,Daily Payment for Map 'cs_workout' starting 2019-04-26
30010,Daily Payment for Map 'de_breach' starting 2019-08-01
30011,Daily Payment for Map 'de_seaside' starting 2019-08-01
30012,Daily Payment for Map 'de_cache' starting 2019-10-19
30013,Daily Payment for Map 'de_studio' starting 2019-11-19
30014,Daily Payment for Map 'dz_junglety' starting 2019-11-19
30015,Daily Payment for Map 'de_anubis' starting 2020-04-01
30016,Daily Payment for Map 'de_chlorine' starting 2020-04-01
30017,Daily Payment for Map 'de_mutiny' starting 2020-07-24
30018,Daily Payment for Map 'de_swamp' starting 2020-07-24
30019,Daily Payment for Map 'dz_frostbite' starting 2020-12-04
30020,Daily Payment for Map 'de_engage' starting 2020-12-04
30021,Daily Payment for Map 'cs_apollo' starting 2020-12-04
30022,Daily Payment for Map 'de_guard' starting 2020-12-04
30023,Daily Payment for Map 'de_elysion' starting 2020-12-04
30024,Daily Payment for Map 'de_grind' starting 2021-05-03
30025,Daily Payment for Map 'de_mocha' starting 2021-05-03
30026,Daily Payment for Map 'de_calavera' starting 2021-05-03
30027,Daily Payment for Map 'de_pitstop' starting 2021-05-03
30028,Daily Payment for Map 'de_basalt' starting 2021-09-21
30029,Daily Payment for Map 'cs_insertion2' starting 2021-09-21
30030,Daily Payment for Map 'de_ravine' starting 2021-09-21
30031,Daily Payment for Map 'de_extraction' starting 2021-09-21
30032,Daily Payment for Map 'dz_county' starting 2021-09-21
30033,Dreams &amp; Nightmares Contest Winner
30034,Dreams &amp; Nightmares Contest Winner
30035,Dreams &amp; Nightmares Contest Winner
30036,Dreams &amp; Nightmares Contest Winner
30037,Dreams &amp; Nightmares Contest Winner
30038,Dreams &amp; Nightmares Contest Winner
30039,Dreams &amp; Nightmares Contest Winner
30040,Dreams &amp; Nightmares Contest Winner
30041,Dreams &amp; Nightmares Contest Winner
30042,Dreams &amp; Nightmares Contest Winner
30043,Dreams &amp; Nightmares Contest Winner
30044,Dreams &amp; Nightmares Contest Winner
30045,Dreams &amp; Nightmares Contest Winner
30046,Dreams &amp; Nightmares Contest Winner
30047,Dreams &amp; Nightmares Contest Winner
30048,Dreams &amp; Nightmares Contest Winner
30049,Dreams &amp; Nightmares Contest Winner
30050,Dreams &amp; Nightmares Contest Winner
30051,Daily Payment for Map 'de_iris' starting 2022-02-21
30052,Daily Payment for Map 'cs_climb' starting 2022-02-21
30053,Daily Payment for Map 'de_crete' starting 2022-02-21
30054,Daily Payment for Map 'de_hive' starting 2022-02-21
30055,Daily Payment for Map 'dz_vineyard' starting 2022-02-21
30056,Daily Payment for Map 'dz_ember' starting 2022-02-21
30057,Daily Payment for Map 'cs_agency' starting 2022-03-01
30058,Daily Payment for Map 'de_cache' starting 2022-03-01
30059,Daily Payment for Map 'de_iris' starting 2022-03-01
30060,Daily Payment for Map 'cs_climb' starting 2022-03-01
30061,Daily Payment for Map 'de_crete' starting 2022-03-01
30062,Daily Payment for Map 'de_hive' starting 2022-03-01
30063,Daily Payment for Map 'dz_vineyard' starting 2022-03-01
30064,Daily Payment for Map 'dz_ember' starting 2022-03-01
